id,tool_selection_accuracy,tool_precision,tool_recall,tool_f1,argument_accuracy,task_success,unnecessary_tool_call_rate,num_calls,latency_ms
CASE00294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.14884600022924133
CASE00295,0.0,1.0,0.5,0.6666666666666666,0.2857142857142857,0.0,0.0,1,0.713981000444619
CASE00296,0.0,1.0,0.5,0.6666666666666666,0.42857142857142855,0.0,0.0,1,0.49133100037579425
CASE00297,0.0,1.0,0.5,0.6666666666666666,0.45454545454545453,0.0,0.0,1,3.62551399939548
CASE00298,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,6.014840000716504
CASE00299,0.0,1.0,0.6666666666666666,0.8,0.42857142857142855,0.0,0.0,2,0.5137540001669549
CASE00300,0.0,1.0,0.75,0.8571428571428571,0.8461538461538461,0.0,0.0,3,3.8979230002951226
CASE00301,1.0,1.0,1.0,1.0,0.8,0.0,0.0,1,1.6040740001699305
CASE00302,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,11.772779000239098
CASE00303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27684500037139514
CASE00304,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,3.3806709998316364
CASE00305,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.2631409997775336
CASE00306,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,3.8759839999329415
CASE00307,0.0,1.0,0.5,0.6666666666666666,0.5,0.0,0.0,1,8.568176000153471
CASE00308,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.0,2,3.626125000664615
CASE00309,0.0,1.0,0.6666666666666666,0.8,0.5,0.0,0.0,2,0.5131629995958065
CASE00310,0.0,1.0,0.75,0.8571428571428571,0.9285714285714286,0.0,0.0,3,13.218259999121074
CASE00311,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,1,12.615658999493462
CASE00312,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.1437740002074861
CASE00313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.22167200040712487
CASE00314,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.21724599992012372
CASE00315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.6418169996322831
CASE00316,1.0,1.0,1.0,1.0,0.9090909090909091,0.0,0.0,2,4.6543019998352975
CASE00317,0.0,1.0,0.5,0.6666666666666666,0.25,0.0,0.0,1,0.3523340001265751
CASE00318,0.0,0.6,1.0,0.7499999999999999,1.0,0.0,0.4,5,8.81719599965436
CASE00319,0.0,1.0,0.6666666666666666,0.8,0.3,0.0,0.0,2,0.7326550003199372
CASE00320,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,7.1897349998835125
CASE00321,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,2.163214999200136
CASE00322,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,12.140273999648343
CASE00323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.14735599961568369
CASE00324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31085800037544686
CASE00325,0.0,1.0,0.5,0.6666666666666666,0.25,0.0,0.0,1,0.17932199989445508
CASE00326,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.42050999945786316
CASE00327,0.0,1.0,0.5,0.6666666666666666,0.16666666666666666,0.0,0.0,1,0.37489799979084637
CASE00328,0.0,1.0,0.6666666666666666,0.8,0.875,0.0,0.0,2,6.311615999948117
CASE00329,0.0,1.0,0.3333333333333333,0.5,0.15384615384615385,0.0,0.0,1,0.49624399980530143
CASE00330,0.0,1.0,0.5,0.6666666666666666,0.7142857142857143,0.0,0.0,2,2.9895910001869197
CASE00331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1567939998494694
CASE00332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1594180002939538
CASE00333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2660850004758686
CASE00334,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1,0.31574300010106526
CASE00335,0.0,1.0,0.5,0.6666666666666666,0.2,0.0,0.0,1,0.3695049999805633
CASE00336,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,2.205838000008953
CASE00337,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.6286329999056761
CASE00338,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,1.0471729992787004
CASE00339,0.0,1.0,0.6666666666666666,0.8,0.5,0.0,0.0,2,0.657757000226411
CASE00340,0.0,1.0,0.75,0.8571428571428571,0.6875,0.0,0.0,3,2.810834999763756
CASE00341,1.0,1.0,1.0,1.0,0.8,0.0,0.0,1,1.7525920002299245
CASE00342,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,22.05976300047041
CASE00343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.32512599955225596
CASE00344,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,2.2703089998685755
CASE00345,0.0,1.0,0.5,0.6666666666666666,0.45454545454545453,0.0,0.0,1,6.540262999806146
CASE00346,0.0,1.0,0.5,0.6666666666666666,0.5714285714285714,0.0,0.0,1,3.1293359998016967
CASE00347,0.0,1.0,0.5,0.6666666666666666,0.42857142857142855,0.0,0.0,1,2.227049000794068
CASE00348,1.0,1.0,1.0,1.0,0.8666666666666667,0.0,0.0,3,10.494950000065728
CASE00349,0.0,1.0,0.6666666666666666,0.8,0.4166666666666667,0.0,0.0,2,25.092677999964508
CASE00350,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,2.9006589993514353
CASE00351,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.4300030004742439
CASE00352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.20180499996058643
CASE00353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.18467599966243142
CASE00354,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,13.202866999563412
CASE00355,0.0,1.0,0.5,0.6666666666666666,0.375,0.0,0.0,1,0.7194629997684387
CASE00356,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,2.489653000338876
CASE00357,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,4.442082000423397
CASE00358,0.0,1.0,0.6666666666666666,0.8,0.6363636363636364,0.0,0.0,2,1.5076200006660656
CASE00359,0.0,1.0,0.6666666666666666,0.8,0.42857142857142855,0.0,0.0,2,0.5290549997880589
CASE00360,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,2.7350159998604795
CASE00361,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,2.2813750001660082
CASE00362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.8476639997970778
CASE00363,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,1,3.6640759999500006
CASE00364,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,2.3282960000869934
CASE00365,0.0,1.0,0.5,0.6666666666666666,0.14285714285714285,0.0,0.0,1,0.3997669991804287
CASE00366,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,2,2.4338700004591374
CASE00367,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.5440810000436613
CASE00368,0.0,1.0,0.6666666666666666,0.8,0.6363636363636364,0.0,0.0,2,4.386086999147665
CASE00369,0.0,1.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,1,0.3199900002073264
CASE00370,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,1.522317999842926
CASE00371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3045739995286567
CASE00372,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.09877100001176586
CASE00373,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.12145199980295729
CASE00374,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,20.237847000316833
CASE00375,1.0,1.0,1.0,1.0,0.75,0.0,0.0,2,0.8539210002709297
CASE00376,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.40927700047177495
CASE00377,0.0,1.0,0.5,0.6666666666666666,0.45454545454545453,0.0,0.0,1,4.9720560000423575
CASE00378,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,6.611462999899231
CASE00379,0.0,1.0,0.6666666666666666,0.8,0.3333333333333333,0.0,0.0,2,0.43788600032712566
CASE00380,0.0,1.0,0.75,0.8571428571428571,0.6470588235294118,0.0,0.0,3,8.953112999734003
CASE00381,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,18.832074999409087
CASE00382,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.3653919993666932
CASE00383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13889399997424334
CASE00384,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.24806800047372235
CASE00385,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,22.25508300034562
CASE00386,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.618349000433227
CASE00387,1.0,1.0,1.0,1.0,0.875,0.0,0.0,2,28.35924899954989
CASE00388,1.0,1.0,1.0,1.0,0.9166666666666666,0.0,0.0,3,7.25307300035638
CASE00389,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,0.6469109994213795
CASE00390,0.0,1.0,0.5,0.6666666666666666,0.6111111111111112,0.0,0.0,2,5.755849000706803
CASE00391,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.20868600040557794
CASE00392,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,11.850705000142625
CASE00393,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.26211899967165664
CASE00394,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.710724999611557
CASE00395,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,1.2979009998161928
CASE00396,1.0,1.0,1.0,1.0,0.9090909090909091,0.0,0.0,2,5.580342000030214
CASE00397,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.3960330004701973
CASE00398,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,1.852556999438093
CASE00399,0.0,1.0,0.3333333333333333,0.5,0.26666666666666666,0.0,0.0,1,9.001458999591705
CASE00400,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,13.778338000520307
CASE00401,1.0,1.0,1.0,1.0,0.8,0.0,0.0,1,2.3396149999825866
CASE00402,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.1252550002609496
CASE00403,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.2117000003636349
CASE00404,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,7.332492999921669
CASE00405,0.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,1,0.422658999923442
CASE00406,1.0,1.0,1.0,1.0,0.875,0.0,0.0,2,11.292674000287661
CASE00407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.12705300014204113
CASE00408,0.0,1.0,0.3333333333333333,0.5,0.4166666666666667,0.0,0.0,1,4.2377780000606435
CASE00409,0.0,1.0,0.6666666666666666,0.8,0.7272727272727273,0.0,0.0,2,14.527454000017315
CASE00410,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,2.934613000434183
CASE00411,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.267138999333838
CASE00412,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.6208540000661742
CASE00413,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.39697200008959044
CASE00414,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.6007779995561577
CASE00415,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,11.115975000393519
CASE00416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6945300001461874
CASE00417,0.0,1.0,0.5,0.6666666666666666,0.45454545454545453,0.0,0.0,1,6.309703000624722
CASE00418,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,5.482808000124351
CASE00419,1.0,1.0,1.0,1.0,0.7692307692307693,0.0,0.0,3,10.99815299949114
CASE00420,1.0,1.0,1.0,1.0,0.875,0.0,0.0,4,9.87750700005563
CASE00421,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.27298100030748174
CASE00422,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1,0.2192069996453938
CASE00423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.22302300021692645
CASE00424,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,6.561350000083621
CASE00425,0.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,1,21.888368999498198
CASE00426,1.0,1.0,1.0,1.0,0.875,0.0,0.0,2,1.310464000198408
CASE00427,0.0,1.0,0.5,0.6666666666666666,0.2857142857142857,0.0,0.0,1,0.8761600001889747
CASE00428,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,3,2.8521410004032077
CASE00429,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,3,3.260665999732737
CASE00430,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,3.9603189998160815
CASE00431,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.33114300003944663
CASE00432,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.10033299986389466
CASE00433,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,6.296837999798299
CASE00434,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.9309119998069946
CASE00435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5050429999755579
CASE00436,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.4968610001014895
CASE00437,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,2.4020949995247065
CASE00438,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,2.6216409996777656
CASE00439,0.0,1.0,0.6666666666666666,0.8,0.5,0.0,0.0,2,0.6957420000617276
CASE00440,1.0,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,4,9.635817999878782
CASE00441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2717400002438808
CASE00442,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.3211390003343695
CASE00443,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,1,2.532175999476749
CASE00444,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5.988407000586449
CASE00445,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.19164500008628238
CASE00446,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,3.4544479995020083
CASE00447,1.0,1.0,1.0,1.0,0.7777777777777778,0.0,0.0,2,3.1252329999915673
CASE00448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.402202999794099
CASE00449,0.0,1.0,0.6666666666666666,0.8,0.3333333333333333,0.0,0.0,2,0.419218000388355
CASE00450,0.0,0.8,1.0,0.888888888888889,0.8571428571428571,0.0,0.2,5,19.04755200030195
CASE00451,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5.926154000007955
CASE00452,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.20257899996067863
CASE00453,1.0,1.0,1.0,1.0,0.8,0.0,0.0,1,2.3470359992643353
CASE00454,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,2.199644000029366
CASE00455,0.0,1.0,0.5,0.6666666666666666,0.2,0.0,0.0,1,0.7322969995584572
CASE00456,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,3.6525410005197045
CASE00457,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,2.9785939996145316
CASE00458,0.0,1.0,0.6666666666666666,0.8,0.7,0.0,0.0,2,4.2831640002987115
CASE00459,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,1,0.6575100005647982
CASE00460,1.0,1.0,1.0,1.0,0.9230769230769231,0.0,0.0,4,3.332529000545037
CASE00461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.30594400050176773
CASE00462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24506799945811508
CASE00463,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.1932360000864719
CASE00464,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.673166000728088
CASE00465,0.0,1.0,0.5,0.6666666666666666,0.75,0.0,0.0,1,5.436819999886211
CASE00466,0.0,0.25,0.5,0.3333333333333333,0.625,0.0,0.75,4,2.4412250004388625
CASE00467,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,1.259859999663604
CASE00468,0.0,1.0,0.6666666666666666,0.8,0.7272727272727273,0.0,0.0,2,1.4797060002820217
CASE00469,1.0,1.0,1.0,1.0,0.8,0.0,0.0,3,8.595620999585663
CASE00470,0.0,1.0,0.25,0.4,0.42857142857142855,0.0,0.0,1,1.9115290006084251
CASE00471,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.4695510006058612
CASE00472,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.15004800025053555
CASE00473,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.1240679994225502
CASE00474,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.1088109995398554
CASE00475,0.0,1.0,0.5,0.6666666666666666,0.2,0.0,0.0,1,0.5137489997650846
CASE00476,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.5346529997041216
CASE00477,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.6007299998600502
CASE00478,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,3.8805940002930583
CASE00479,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,2.388750999671174
CASE00480,1.0,1.0,1.0,1.0,0.8571428571428571,0.0,0.0,4,7.299048000277253
CASE00481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.30989100014267024
CASE00482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15498099946853472
CASE00483,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.3763839995372109
CASE00484,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,10.779606999676616
CASE00485,0.0,1.0,0.5,0.6666666666666666,0.75,0.0,0.0,1,5.386625000028289
CASE00486,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,3.2314430000042194
CASE00487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3682890001073247
CASE00488,1.0,1.0,1.0,1.0,0.9230769230769231,0.0,0.0,3,7.822610999937751
CASE00489,0.0,1.0,0.6666666666666666,0.8,0.5,0.0,0.0,2,0.4798850004590349
CASE00490,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,7.215001000076882
CASE00491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.323094000123092
CASE00492,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5.174826999791549
CASE00493,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,2.3434140002791537
CASE00494,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1,0.3140260005238815
CASE00495,0.0,1.0,0.5,0.6666666666666666,0.2,0.0,0.0,1,0.4783390004376997
CASE00496,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,2.7008739998564124
CASE00497,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,2.6494690000617993
CASE00498,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,8.511045999512135
CASE00499,0.0,1.0,0.6666666666666666,0.8,0.6,0.0,0.0,2,8.045749000302749
CASE00500,0.0,0.6666666666666666,1.0,0.8,1.0,0.0,0.3333333333333333,6,6.035460000020976
