id,tool_selection_accuracy,tool_precision,tool_recall,tool_f1,argument_accuracy,task_success,unnecessary_tool_call_rate,num_calls,latency_ms
CASE00287,0.0,1.0,0.5,0.6666666666666666,0.6,0.0,0.0,1,0.3143009998893831
CASE00288,0.0,1.0,0.6666666666666666,0.8,0.5714285714285714,0.0,0.0,2,4.934967999361106
CASE00289,0.0,1.0,0.3333333333333333,0.5,0.1111111111111111,0.0,0.0,1,0.3371819993844838
CASE00290,0.0,1.0,0.5,0.6666666666666666,0.4444444444444444,0.0,0.0,2,11.135225999169052
CASE00291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24655400011397433
CASE00292,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.5745009995953296
CASE00293,1.0,1.0,1.0,1.0,0.8,0.0,0.0,1,15.183801999228308
CASE00294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.18017399997916073
CASE00295,0.0,1.0,0.5,0.6666666666666666,0.2857142857142857,0.0,0.0,1,0.6863570006316877
CASE00296,0.0,1.0,0.5,0.6666666666666666,0.42857142857142855,0.0,0.0,1,0.4219010006636381
CASE00297,0.0,1.0,0.5,0.6666666666666666,0.45454545454545453,0.0,0.0,1,4.32168899988028
CASE00298,0.0,1.0,0.3333333333333333,0.5,0.2727272727272727,0.0,0.0,1,6.021870999575185
CASE00299,0.0,1.0,0.3333333333333333,0.5,0.14285714285714285,0.0,0.0,1,0.5357050004022312
CASE00300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8243090005635167
CASE00301,1.0,1.0,1.0,1.0,0.8,0.0,0.0,1,1.7532210003992077
CASE00302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.26102899937541224
CASE00303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.22277800053416286
CASE00304,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.8640150001374423
CASE00305,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.34664499980863184
CASE00306,0.0,1.0,0.5,0.6666666666666666,0.42857142857142855,0.0,0.0,1,0.4065060002176324
CASE00307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.549012000192306
CASE00308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4348359998402884
CASE00309,0.0,1.0,0.3333333333333333,0.5,0.3,0.0,0.0,1,0.4373009996925248
CASE00310,0.0,1.0,0.25,0.4,0.35714285714285715,0.0,0.0,1,5.528603000129806
CASE00311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3944589998354786
CASE00312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08420500034844736
CASE00313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.16823399982968112
CASE00314,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.21895999998378102
CASE00315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.6446739998864359
CASE00316,0.0,1.0,0.5,0.6666666666666666,0.36363636363636365,0.0,0.0,1,1.772446999893873
CASE00317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25177199950121576
CASE00318,0.0,0.75,1.0,0.8571428571428571,1.0,0.0,0.25,4,4.811888999938674
CASE00319,0.0,1.0,0.6666666666666666,0.8,0.3,0.0,0.0,2,0.7412300001305994
CASE00320,0.0,1.0,0.75,0.8571428571428571,0.6923076923076923,0.0,0.0,3,4.605528999491071
CASE00321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24903199937398313
CASE00322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2554580005380558
CASE00323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.113293000140402
CASE00324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2633699996295036
CASE00325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15401299970108084
CASE00326,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.30995799988886574
CASE00327,0.0,1.0,0.5,0.6666666666666666,0.16666666666666666,0.0,0.0,1,0.3541689993653563
CASE00328,0.0,1.0,0.3333333333333333,0.5,0.625,0.0,0.0,1,4.460082000150578
CASE00329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.44621300003200304
CASE00330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23336699996434618
CASE00331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.12198400054330705
CASE00332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15561999953206396
CASE00333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2543600003264146
CASE00334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.32381900018663146
CASE00335,0.0,1.0,0.5,0.6666666666666666,0.2,0.0,0.0,1,0.3783729998758645
CASE00336,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.4835169993384625
CASE00337,0.0,1.0,0.5,0.6666666666666666,0.6,0.0,0.0,1,0.44425600026443135
CASE00338,0.0,1.0,0.3333333333333333,0.5,0.2727272727272727,0.0,0.0,1,0.2900560002672137
CASE00339,0.0,1.0,0.6666666666666666,0.8,0.5,0.0,0.0,2,0.6017870000505354
CASE00340,0.0,1.0,0.5,0.6666666666666666,0.3125,0.0,0.0,2,1.6668870002831682
CASE00341,1.0,1.0,1.0,1.0,0.8,0.0,0.0,1,1.7730990002746694
CASE00342,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,16.188502000659355
CASE00343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1874409999800264
CASE00344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2688710001166328
CASE00345,0.0,1.0,0.5,0.6666666666666666,0.45454545454545453,0.0,0.0,1,2.6863249995585647
CASE00346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.22386599994206335
CASE00347,0.0,1.0,0.5,0.6666666666666666,0.42857142857142855,0.0,0.0,1,0.3152449999106466
CASE00348,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,1,4.110871999728261
CASE00349,0.0,1.0,0.6666666666666666,0.8,0.4166666666666667,0.0,0.0,2,18.691940000280738
CASE00350,0.0,1.0,0.5,0.6666666666666666,0.4,0.0,0.0,2,0.6123320008555311
CASE00351,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.4237279999870225
CASE00352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.16691599921614397
CASE00353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19114199949399335
CASE00354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.16794699968158966
CASE00355,0.0,1.0,0.5,0.6666666666666666,0.375,0.0,0.0,1,0.6617400003960938
CASE00356,0.0,1.0,0.5,0.6666666666666666,0.2,0.0,0.0,1,0.34973499987245305
CASE00357,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,3.970321000451804
CASE00358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.36903199998050695
CASE00359,0.0,1.0,0.3333333333333333,0.5,0.14285714285714285,0.0,0.0,1,0.5708609996872838
CASE00360,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,2,1.0442940001667012
CASE00361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24614300036773784
CASE00362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,2.17541500023799
CASE00363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33861799965961836
CASE00364,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,2.2593650000999332
CASE00365,0.0,1.0,0.5,0.6666666666666666,0.14285714285714285,0.0,0.0,1,0.3815809996012831
CASE00366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.37183199947321555
CASE00367,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.4565879999063327
CASE00368,0.0,1.0,0.3333333333333333,0.5,0.45454545454545453,0.0,0.0,1,4.129594000005454
CASE00369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3251589996580151
CASE00370,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,2,0.5547150003621937
CASE00371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.36971299959986936
CASE00372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07976599954417907
CASE00373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08280699967144756
CASE00374,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,14.538028000060876
CASE00375,1.0,1.0,1.0,1.0,0.75,0.0,0.0,2,0.7631050002601114
CASE00376,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.4096590000699507
CASE00377,0.0,1.0,0.5,0.6666666666666666,0.45454545454545453,0.0,0.0,1,3.1449920006707544
CASE00378,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,5.0460860002203844
CASE00379,0.0,1.0,0.3333333333333333,0.5,0.1111111111111111,0.0,0.0,1,0.5678999996234779
CASE00380,0.0,1.0,0.25,0.4,0.29411764705882354,0.0,0.0,1,4.715544000646332
CASE00381,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,14.777188000152819
CASE00382,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.3523479999785195
CASE00383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13806199967802968
CASE00384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21725700025854167
CASE00385,0.0,1.0,0.5,0.6666666666666666,0.7142857142857143,0.0,0.0,1,15.771250999932818
CASE00386,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.32459500016557286
CASE00387,1.0,1.0,1.0,1.0,0.875,0.0,0.0,2,20.08207000017137
CASE00388,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.0,2,4.865759000495018
CASE00389,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.0,2,0.6018670001139981
CASE00390,0.0,1.0,0.25,0.4,0.2777777777777778,0.0,0.0,1,4.625090000445198
CASE00391,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.22154199996293755
CASE00392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2896149999287445
CASE00393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.20022299941047095
CASE00394,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.711741000690381
CASE00395,0.0,1.0,0.5,0.6666666666666666,0.14285714285714285,0.0,0.0,1,0.6938599999557482
CASE00396,0.0,1.0,0.5,0.6666666666666666,0.45454545454545453,0.0,0.0,1,3.3085420000134036
CASE00397,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.41799300015554763
CASE00398,0.0,1.0,0.6666666666666666,0.8,0.4,0.0,0.0,2,0.39337599991995376
CASE00399,0.0,1.0,0.3333333333333333,0.5,0.26666666666666666,0.0,0.0,1,6.896343000335037
CASE00400,0.0,1.0,0.5,0.6666666666666666,0.4444444444444444,0.0,0.0,2,4.802311999810627
CASE00401,1.0,1.0,1.0,1.0,0.8,0.0,0.0,1,1.7807069998525549
CASE00402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3278900003351737
CASE00403,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.22706100025970954
CASE00404,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,6.658733000222128
CASE00405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.44749999960913556
CASE00406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.28786099937860854
CASE00407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09804199999052798
CASE00408,0.0,1.0,0.3333333333333333,0.5,0.4166666666666667,0.0,0.0,1,4.029502999401302
CASE00409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4482770000322489
CASE00410,0.0,1.0,0.5,0.6666666666666666,0.4,0.0,0.0,2,0.5881819997739512
CASE00411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19636300021375064
CASE00412,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.558048000333656
CASE00413,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.3565420001905295
CASE00414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2416280003672
CASE00415,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.6164739997984725
CASE00416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4777990006914479
CASE00417,0.0,1.0,0.5,0.6666666666666666,0.45454545454545453,0.0,0.0,1,3.4673099999054102
CASE00418,0.0,1.0,0.6666666666666666,0.8,0.5714285714285714,0.0,0.0,2,4.66332100040745
CASE00419,0.0,1.0,0.3333333333333333,0.5,0.3076923076923077,0.0,0.0,1,6.887218999509059
CASE00420,0.0,1.0,0.5,0.6666666666666666,0.375,0.0,0.0,2,5.935767000664782
CASE00421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21632300013152417
CASE00422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27388499984226655
CASE00423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41609500021877466
CASE00424,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,6.812722999711696
CASE00425,0.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,1,16.90561100076593
CASE00426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.48798599982546875
CASE00427,0.0,1.0,0.5,0.6666666666666666,0.2857142857142857,0.0,0.0,1,0.7133170001907274
CASE00428,0.0,1.0,0.6666666666666666,0.8,0.4166666666666667,0.0,0.0,2,1.8581650001578964
CASE00429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3057710000575753
CASE00430,0.0,1.0,0.25,0.4,0.2,0.0,0.0,1,0.476975000310631
CASE00431,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.3589899997678003
CASE00432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0796350004748092
CASE00433,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5.41963100022258
CASE00434,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.9974689994342043
CASE00435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4816650007342105
CASE00436,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.5966119997538044
CASE00437,0.0,1.0,0.5,0.6666666666666666,0.42857142857142855,0.0,0.0,1,0.37193299976934213
CASE00438,0.0,1.0,0.6666666666666666,0.8,0.5,0.0,0.0,2,0.5026969993195962
CASE00439,0.0,1.0,0.3333333333333333,0.5,0.3,0.0,0.0,1,1.036374999785039
CASE00440,0.0,1.0,0.5,0.6666666666666666,0.42857142857142855,0.0,0.0,2,5.9760719996120315
CASE00441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3096529999311315
CASE00442,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.303503999930399
CASE00443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.22022100074536866
CASE00444,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5.530901999918569
CASE00445,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.13247999959276058
CASE00446,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,3.243526999540336
CASE00447,0.0,1.0,0.5,0.6666666666666666,0.2222222222222222,0.0,0.0,1,0.6569939996552421
CASE00448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3815240006588283
CASE00449,0.0,1.0,0.3333333333333333,0.5,0.1111111111111111,0.0,0.0,1,0.3904169998349971
CASE00450,0.0,0.6666666666666666,0.5,0.5714285714285715,0.21428571428571427,0.0,0.3333333333333333,3,7.81220899989421
CASE00451,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5.155550999916159
CASE00452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1841590001276927
CASE00453,1.0,1.0,1.0,1.0,0.8,0.0,0.0,1,2.106033999552892
CASE00454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.26095000066561624
CASE00455,0.0,1.0,0.5,0.6666666666666666,0.2,0.0,0.0,1,0.4642180001610541
CASE00456,0.0,1.0,0.5,0.6666666666666666,0.7142857142857143,0.0,0.0,1,3.5551749997466686
CASE00457,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,3.006449999702454
CASE00458,0.0,1.0,0.3333333333333333,0.5,0.5,0.0,0.0,1,4.262441999344446
CASE00459,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,1,0.36177600031805923
CASE00460,0.0,1.0,0.25,0.4,0.07692307692307693,0.0,0.0,1,0.3728100000444101
CASE00461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3156709999529994
CASE00462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25693800034787273
CASE00463,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.18962699959956808
CASE00464,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.95253799938655
CASE00465,0.0,1.0,0.5,0.6666666666666666,0.75,0.0,0.0,1,5.430397000054654
CASE00466,0.0,0.3333333333333333,0.5,0.4,0.625,0.0,0.6666666666666666,3,2.4941820001913584
CASE00467,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.37311500000214437
CASE00468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3547630003595259
CASE00469,0.0,1.0,0.3333333333333333,0.5,0.26666666666666666,0.0,0.0,1,4.0368440004385775
CASE00470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4880500000581378
CASE00471,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.39712200032226974
CASE00472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1018229995679576
CASE00473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2535780004109256
CASE00474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23248899924510624
CASE00475,0.0,1.0,0.5,0.6666666666666666,0.2,0.0,0.0,1,0.5781570007457049
CASE00476,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.5087670006105327
CASE00477,0.0,1.0,0.5,0.6666666666666666,0.6,0.0,0.0,1,0.6049580006219912
CASE00478,0.0,1.0,0.3333333333333333,0.5,0.23076923076923078,0.0,0.0,1,0.44656200043391436
CASE00479,0.0,1.0,0.6666666666666666,0.8,0.4,0.0,0.0,2,0.7442350006385823
CASE00480,0.0,1.0,0.5,0.6666666666666666,0.42857142857142855,0.0,0.0,2,5.671161000464053
CASE00481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.29288800033100415
CASE00482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15487000018765684
CASE00483,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.37373900067905197
CASE00484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27761899946199264
CASE00485,0.0,1.0,0.5,0.6666666666666666,0.75,0.0,0.0,1,5.382102000112354
CASE00486,0.0,1.0,0.5,0.6666666666666666,0.7142857142857143,0.0,0.0,1,2.2904940005901153
CASE00487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3592869998101378
CASE00488,0.0,1.0,0.3333333333333333,0.5,0.38461538461538464,0.0,0.0,1,3.9648390002184897
CASE00489,0.0,1.0,0.6666666666666666,0.8,0.5,0.0,0.0,2,0.4586630002449965
CASE00490,0.0,1.0,0.5,0.6666666666666666,0.5,0.0,0.0,2,5.237633999968239
CASE00491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2910550001615775
CASE00492,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5.137290999300603
CASE00493,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.6398980005760677
CASE00494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.252247000389616
CASE00495,0.0,1.0,0.5,0.6666666666666666,0.2,0.0,0.0,1,0.4877880001004087
CASE00496,0.0,1.0,0.5,0.6666666666666666,0.14285714285714285,0.0,0.0,1,0.5731410001317272
CASE00497,0.0,1.0,0.5,0.6666666666666666,0.42857142857142855,0.0,0.0,1,0.34819899974536384
CASE00498,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.0,2,6.007646999933058
CASE00499,0.0,1.0,0.3333333333333333,0.5,0.26666666666666666,0.0,0.0,1,5.5036250005287
CASE00500,0.0,0.5,0.5,0.5,0.5,0.0,0.5,4,5.056040999988909
